Részvény: BUX

Dátum	Nyitó	Záró	Minimum	Maximum	Forgalom (db)
2000-11-08	7742.2798	7775.7002	7715.8198	7823.0298	0
2000-11-09	7772.6602	7688.7402	7667.2402	7810.9199	0
2000-11-10	7637.3198	7697.7202	7633.1099	7858.5298	0
2000-11-13	7697.3599	7656.8101	7625.7300	7719.5801	0
2000-11-14	7702.2798	7774.2402	7697.2798	7849.7202	0
2000-11-15	7776.1602	7757.5400	7742.4102	7846.5898	0
2000-11-16	7759.6802	7666.7998	7655.7500	7759.6802	0
2000-11-17	7664.0298	7791.1099	7659.7798	7817.5298	0
2000-11-20	7799.8799	7620.3198	7620.3198	7841.7700	0
2000-11-21	7643.6099	7556.6899	7553.3398	7713.2002	0
2000-11-22	7503.4502	7422.1201	7340.5000	7506.1299	0
2000-11-23	7444.0098	7280.2402	7271.8599	7445.8301	0
2000-11-24	7370.9399	7380.2598	7305.7100	7442.5298	0
2000-11-27	7471.0098	7413.1099	7374.5801	7508.5098	0
2000-11-28	7423.2798	7240.6299	7222.3901	7423.2798	0
2000-11-29	7155.7100	7110.2798	7039.7100	7169.8101	0
2000-11-30	7092.9800	6891.2900	6831.3501	7166.8398	0
2000-12-01	6944.7900	6684.7402	6610.3501	6944.7900	0
2000-12-04	6718.4302	6780.7598	6635.5498	6796.5698	0
2000-12-05	6948.9800	7200.3701	6873.4600	7215.5098	0
2000-12-06	7431.7598	7488.6699	7407.5400	7658.8501	0
2000-12-07	7413.9399	7417.6602	7379.3501	7630.0898	0
2000-12-08	7503.5601	7499.5400	7448.3901	7581.5498	0
2000-12-11	7654.2202	7678.4902	7649.6299	7749.7202	0
2000-12-12	7651.5098	7886.0898	7573.9502	7890.6299	0
2000-12-13	7977.9600	7854.9600	7836.8599	8123.6099	0
2000-12-14	7755.3901	7637.5498	7603.5498	7801.1602	0
2000-12-15	7489.5498	7547.1802	7456.4199	7678.5601	0
2000-12-18	7656.0098	7838.5098	7575.5298	7838.5098	0
2000-12-19	7788.4702	7878.7002	7787.3301	8018.0698	0
2000-12-20	7774.2700	7552.8799	7540.5898	7850.7598	0
2000-12-21	7483.2402	7541.6602	7390.0498	7604.4902	0
2000-12-22	7662.4199	7690.6899	7626.0801	7719.6201	0
2000-12-27	7741.6099	7752.9600	7737.6699	7796.3799	0
2000-12-28	7788.0801	7795.4600	7783.8101	7861.5601	0
2000-12-29	7818.7202	7849.7500	7792.8501	7885.6802	0
2001-01-02	7768.0298	7603.7202	7593.7202	7782.5801	0
2001-01-03	7508.6401	7507.7900	7290.8799	7508.7798	0
2001-01-04	7724.7900	7920.6099	7702.3301	7920.6099	0
2001-01-05	7926.7798	7863.7598	7745.4199	8019.8101	0
2001-01-08	7827.0200	7937.8799	7827.0200	7940.3701	0
2001-01-09	8004.2500	7915.0498	7870.4399	8026.3901	0
2001-01-10	7921.8301	7755.3599	7713.5298	7921.8301	0
2001-01-11	7752.5000	7703.8198	7649.7100	7768.5298	0
2001-01-12	7805.2002	7906.4102	7795.2500	7937.4102	0
2001-01-15	7935.4702	7973.7598	7920.6401	7994.5898	0
2001-01-16	7941.9302	7966.6499	7927.3999	8002.7300	0
2001-01-17	8045.0200	8123.2598	8006.4102	8146.7700	0
2001-01-18	8150.7202	8057.6899	8057.2100	8241.4404	0
2001-01-19	8168.8301	8146.0298	8110.8501	8182.5200	0
2001-01-22	8106.1699	8049.5898	8026.8198	8119.6201	0
2001-01-23	7975.6899	7939.0801	7901.2300	7975.6899	0
2001-01-24	7988.7300	8042.7402	7969.0200	8069.0698	0
2001-01-25	8021.8901	8001.4902	7979.0698	8057.8398	0
2001-01-26	7937.6099	7929.1699	7904.4102	8043.1899	0
2001-01-29	7936.5801	8028.5400	7895.9502	8056.0498	0
2001-01-30	8073.3901	8080.9399	8059.5498	8128.3599	0
2001-01-31	8107.5000	8145.8101	8064.8901	8145.8101	0
2001-02-01	8088.8198	7986.5000	7977.7798	8092.9502	0
2001-02-02	8001.9600	7980.6201	7950.4902	8057.0498	0
2001-02-05	7952.3701	7801.3101	7743.4199	7980.0601	0
2001-02-06	7845.1699	7807.7100	7781.0298	7856.0801	0
2001-02-07	7756.0098	7743.6401	7666.8599	7765.0098	0
2001-02-08	7736.9800	7822.9399	7733.2700	7850.5298	0
2001-02-09	7804.8599	7681.1201	7665.0098	7805.4102	0
2001-02-12	7668.7900	7682.1602	7636.5098	7723.5698	0
2001-02-13	7699.1401	7719.4302	7672.5801	7729.5698	0
2001-02-14	7586.4199	7635.7700	7516.1201	7681.2300	0
2001-02-15	7692.8398	7625.7598	7560.2998	7707.3799	0
2001-02-16	7555.2500	7329.2002	7329.2002	7555.2500	0
2001-02-19	7388.3501	7338.9199	7319.2100	7396.4600	0
2001-02-20	7389.2798	7391.7500	7338.8799	7412.9902	0
2001-02-21	7300.3901	7129.6201	7028.0801	7313.0498	0
2001-02-22	7185.0801	7015.5898	6987.1499	7200.0400	0
2001-02-23	7078.0400	7051.4302	6998.5498	7189.9102	0
2001-02-26	7155.6401	7157.7402	7053.4902	7182.9702	0
2001-02-27	7219.6401	7161.8901	7161.8901	7232.1699	0
2001-02-28	7093.5601	7116.8301	7052.6602	7148.3501	0
2001-03-01	7048.6802	7089.5698	7007.6802	7111.4102	0
2001-03-02	7089.2100	7054.7598	7037.3101	7155.1899	0
2001-03-05	7078.3101	7199.7500	7078.3101	7200.1099	0
2001-03-06	7238.8799	7186.5298	7165.0801	7261.1001	0
2001-03-07	7213.0498	7233.3398	7190.2100	7251.8398	0
2001-03-08	7213.2402	7155.1499	7153.7202	7251.3398	0
2001-03-09	7133.8999	7107.5601	7085.4102	7135.2798	0
2001-03-12	7034.4800	7011.2700	6978.5098	7051.0200	0
2001-03-13	6917.1099	7041.6099	6916.6899	7041.6099	0
2001-03-14	7061.6099	6757.7998	6677.9502	7061.6099	0
2001-03-19	6828.2202	6807.0601	6753.8398	6883.9102	0
2001-03-20	6896.4199	6870.6099	6847.6201	6901.7798	0
2001-03-21	6769.6699	6678.8701	6636.3599	6791.8301	0
2001-03-22	6569.8301	6471.5098	6390.7300	6570.2402	0
2001-03-23	6605.6201	6676.3301	6571.2300	6697.7202	0
2001-03-26	6771.6299	6861.9199	6765.3101	6878.2798	0
2001-03-27	6827.2598	6801.5400	6791.1099	6853.7402	0
2001-03-28	6794.1602	6692.1802	6686.8999	6834.5601	0
2001-03-29	6588.6099	6622.7002	6576.5298	6661.5601	0
2001-03-30	6707.1699	6652.5000	6652.5000	6720.7300	0
2001-04-02	6666.5698	6573.0898	6566.4600	6683.2300	0
2001-04-03	6527.2202	6417.3799	6390.8901	6527.2202	0
2001-04-04	6248.5200	6389.0698	6234.0200	6427.6802	0
2001-04-05	6496.3599	6739.2100	6496.3599	6746.3398	0
2001-04-06	6728.6099	6712.6602	6682.4800	6806.8599	0
2001-04-09	6717.7598	6658.2402	6618.1099	6721.1401	0
2001-04-10	6714.0498	6814.5298	6694.7798	6820.4702	0
2001-04-11	6832.7002	6905.6401	6832.7002	6950.3599	0
2001-04-12	6912.9399	6899.4702	6860.6602	6958.4502	0
2001-04-13	6927.3999	6936.5601	6926.5601	6980.3599	0
2001-04-17	6838.6499	6932.3501	6775.1802	6932.3501	0
2001-04-18	7045.3101	7098.2700	7042.1099	7120.8301	0
2001-04-19	7260.2598	6990.2700	6990.2700	7268.6099	0
2001-04-20	6973.3301	7007.7402	6959.3701	7042.1201	0
2001-04-23	6963.8599	6908.0601	6893.5601	6974.0498	0
2001-04-24	6973.7300	6934.2202	6885.7798	6986.7998	0
2001-04-25	6913.0098	6939.2900	6865.9502	6953.0698	0
2001-04-26	6950.6499	6915.5801	6890.4102	6959.6001	0
2001-04-27	6899.8198	6865.7202	6812.9702	6940.1201	0
2001-05-02	6911.3398	6959.3901	6872.7598	6980.5801	0
2001-05-03	6961.1802	7004.2402	6937.8398	7065.3398	0
2001-05-04	7087.7700	7085.0298	7019.5400	7159.1099	0
2001-05-07	7141.4702	7031.2500	7023.8701	7141.4702	0
2001-05-08	6988.6001	6970.1299	6956.3999	7044.4800	0
2001-05-09	6926.2500	6877.7002	6843.2998	6973.4302	0
2001-05-10	6903.3398	7027.9902	6902.8301	7076.7798	0
2001-05-11	6981.0898	6949.2002	6940.2500	6988.8101	0
2001-05-14	6923.3799	6875.6001	6856.3501	6923.3799	0
2001-05-15	6820.3501	6860.8599	6820.3501	6922.4302	0
2001-05-16	6830.5098	6744.0000	6741.3398	6841.5200	0
2001-05-17	6857.9702	6842.6001	6787.7500	6874.8599	0
2001-05-18	6823.6201	6860.5298	6791.6602	6874.3198	0
2001-05-21	6836.8501	6983.0098	6823.2002	6995.5098	0
2001-05-22	7023.0801	7087.9800	7000.8901	7111.2100	0
2001-05-23	7068.6899	6948.6201	6945.2700	7069.7798	0
2001-05-24	6973.7598	6972.7002	6967.5801	7024.7900	0
2001-05-25	6958.7100	6947.0898	6928.2300	6981.6401	0
2001-05-28	6928.5298	7000.8501	6913.7998	7003.5200	0
2001-05-29	6995.4502	6988.3301	6953.8599	6997.6899	0
2001-05-30	6925.1099	7006.6499	6879.5801	7030.4600	0
2001-05-31	6970.4800	7104.4702	6961.2100	7104.4702	0
2001-06-01	7068.0200	7054.4702	7030.8198	7106.5698	0
2001-06-05	7115.1802	7030.7798	7013.8901	7116.9302	0
2001-06-06	7059.2002	6993.4302	6971.7402	7059.2002	0
2001-06-07	6984.5498	6921.5200	6897.9102	6989.6401	0
2001-06-08	6948.1699	6937.5601	6924.2900	6984.8198	0
2001-06-11	6894.2998	6866.9102	6842.8501	6916.4502	0
2001-06-12	6845.0400	6771.7500	6723.6899	6845.0400	0
2001-06-13	6792.4502	6755.7798	6735.7402	6822.0200	0
2001-06-14	6727.8198	6614.5200	6614.5200	6738.9800	0
2001-06-15	6621.2500	6666.2798	6596.3799	6698.3799	0
2001-06-18	6679.1602	6730.2402	6670.3599	6762.2002	0
2001-06-19	6761.6201	6706.4102	6693.5000	6764.9502	0
2001-06-20	6676.6899	6671.3398	6652.2900	6701.3398	0
2001-06-21	6699.9399	6621.6201	6589.8101	6722.2900	0
2001-06-22	6609.8901	6508.7402	6500.2002	6652.6001	0
2001-06-25	6521.4600	6575.1099	6502.9800	6575.1099	0
2001-06-26	6564.8599	6557.8599	6530.1099	6606.6201	0
2001-06-27	6571.4702	6628.3999	6566.6401	6644.6201	0
2001-06-28	6627.4102	6654.7300	6564.8901	6661.8301	0
2001-06-29	6695.7100	6727.9502	6679.8999	6727.9502	0
2001-07-02	6716.0601	6729.7202	6711.9199	6744.6299	0
2001-07-03	6722.3999	6720.0400	6691.9102	6752.9502	0
2001-07-04	6685.3901	6666.5098	6658.7202	6714.1602	0
2001-07-05	6630.4302	6716.3901	6624.5801	6741.9702	0
2001-07-06	6683.4502	6689.0898	6659.7900	6740.3599	0
2001-07-09	6666.1899	6789.1499	6662.7998	6789.1499	0
2001-07-10	6781.7100	6672.2700	6672.2700	6792.3799	0
2001-07-11	6673.5698	6559.2500	6556.9902	6681.6099	0
2001-07-12	6630.0498	6601.5200	6586.8901	6660.2998	0
2001-07-13	6626.1299	6582.1802	6567.9902	6626.1299	0
2001-07-16	6572.3701	6579.5298	6549.9902	6601.4302	0
2001-07-17	6569.3701	6568.2998	6552.1401	6588.2700	0
2001-07-18	6568.3799	6573.2900	6543.4902	6579.1201	0
2001-07-19	6573.1299	6703.3501	6561.5898	6703.3501	0
2001-07-20	6660.0000	6629.4702	6617.1099	6687.5298	0
2001-07-23	6616.5000	6601.9102	6583.8701	6634.7402	0
2001-07-24	6585.0400	6556.6699	6549.2700	6596.5898	0
2001-07-25	6564.0898	6491.0801	6447.6899	6564.0898	0
2001-07-26	6527.8799	6520.0801	6498.6401	6565.4502	0
2001-07-27	6552.8101	6572.2100	6537.8599	6579.2998	0
2001-07-30	6546.9600	6613.9702	6533.2002	6613.9702	0
2001-07-31	6592.6602	6592.8101	6577.0098	6610.5498	0
2001-08-01	6578.3501	6612.7100	6569.3599	6621.5000	0
2001-08-02	6620.1499	6716.1699	6613.6401	6716.1699	0
2001-08-03	6694.6299	6716.0898	6672.0000	6731.2998	0
2001-08-06	6693.0498	6618.2100	6614.8398	6728.4102	0
2001-08-07	6615.0000	6623.5801	6583.0898	6640.4800	0
2001-08-08	6598.2100	6577.1201	6525.0498	6598.2100	0
2001-08-09	6506.3301	6522.2700	6473.3198	6541.0698	0
2001-08-10	6531.3901	6498.7500	6485.7300	6558.7700	0
2001-08-13	6498.1201	6582.1299	6489.7798	6582.1299	0
2001-08-14	6589.2998	6539.2300	6539.2300	6616.8398	0
2001-08-15	6524.1401	6492.0801	6488.7002	6549.0498	0
2001-08-16	6436.9199	6403.9102	6399.0298	6466.2798	0
2001-08-17	6404.2002	6405.2100	6366.0098	6424.9902	0
2001-08-21	6399.8301	6365.1699	6344.3999	6416.2598	0
2001-08-22	6336.2700	6357.1802	6334.5801	6417.3101	0
2001-08-23	6400.8701	6354.4199	6331.9502	6400.8701	0
2001-08-24	6371.3101	6361.1899	6349.3999	6381.7700	0
2001-08-27	6413.5698	6402.7700	6389.6899	6448.7500	0
2001-08-28	6394.6201	6391.6899	6374.0400	6424.2300	0
2001-08-29	6384.5601	6348.9102	6334.8999	6387.8301	0
2001-08-30	6348.7402	6343.1499	6337.4702	6380.4302	0
2001-08-31	6326.8599	6360.1699	6288.4102	6360.1699	0
2001-09-03	6320.5498	6305.1602	6293.3701	6341.4199	0
2001-09-04	6318.7002	6288.9600	6282.0498	6335.3101	0
2001-09-05	6278.9502	6339.5801	6276.4800	6363.4902	0
2001-09-06	6330.0498	6388.9399	6329.5200	6439.9102	0
2001-09-07	6348.8799	6354.3501	6299.8301	6399.0498	0
2001-09-10	6306.9902	6234.4102	6203.2402	6307.0601	0
2001-09-11	6286.4399	5988.5200	5880.7500	6327.2300	0
2001-09-12	5845.3799	5747.7500	5636.7700	6018.7100	0
2001-09-13	5783.8301	5955.8398	5766.0298	5972.0400	0
2001-09-14	5984.0200	5853.2998	5775.2700	6088.2100	0
2001-09-17	5722.5498	5799.2500	5643.3999	5810.2998	0
2001-09-18	5761.7300	5845.7700	5756.6401	5863.8799	0
2001-09-19	5916.1099	5927.5698	5916.1099	5984.3301	0
2001-09-20	5902.0498	5858.5698	5822.5601	5902.0498	0
2001-09-21	5753.1499	5670.9800	5599.4302	5756.2300	0
2001-09-24	5822.4302	5779.9600	5751.2300	5835.3599	0
2001-09-25	5768.6699	5974.5298	5763.9399	5981.4502	0
2001-09-26	6020.7500	6074.3799	5991.0200	6129.8398	0
2001-09-27	6090.5098	6089.4902	6027.5298	6142.2900	0
2001-09-28	6180.2900	6173.9199	6112.2500	6230.2002	0
2001-10-01	6169.7100	6185.9600	6136.9902	6201.5098	0
2001-10-02	6199.6099	6283.0601	6126.2002	6310.6699	0
2001-10-03	6292.5400	6294.1401	6194.5698	6309.7002	0
2001-10-04	6440.1401	6413.7002	6395.4702	6505.1201	0
2001-10-05	6367.6401	6456.6001	6331.7500	6463.3398	0
2001-10-08	6309.1499	6397.3101	6294.7402	6409.6699	0
2001-10-09	6442.7900	6456.0898	6425.0698	6481.8599	0
2001-10-10	6457.9199	6472.7700	6445.0200	6510.0601	0
2001-10-11	6559.9902	6710.3999	6559.9902	6717.0601	0
2001-10-12	6697.2900	6574.3301	6560.0898	6697.7500	0
2001-10-15	6524.0098	6517.0601	6473.8398	6525.8901	0
2001-10-16	6533.1401	6545.6201	6533.1401	6608.5898	0
2001-10-17	6611.2998	6508.2002	6497.6802	6638.4702	0
2001-10-18	6401.9800	6443.7402	6370.2900	6464.8101	0
2001-10-19	6430.1499	6486.7202	6405.4399	6508.9800	0
2001-10-24	6535.8198	6604.2700	6535.4102	6630.3501	0
2001-10-25	6646.1401	6609.5898	6583.4600	6680.7598	0
2001-10-26	6638.8599	6809.1299	6638.8599	6823.9399	0
2001-10-29	6757.7798	6823.4302	6736.5898	6824.1499	0
2001-10-30	6694.3701	6684.8398	6618.5801	6694.3701	0
2001-10-31	6669.2598	6773.1401	6648.2598	6773.1401	0
2001-11-05	6833.5200	6849.6699	6819.0698	6915.8799	0
2001-11-06	6871.2202	6879.0098	6843.2002	6895.6299	0
2001-11-07	6866.4102	6882.6699	6803.6802	6911.7700	0
2001-11-08	6898.7598	6937.9902	6895.2002	6967.6899	0
2001-11-09	6871.2100	6895.3101	6833.8599	6921.3599	0
2001-11-12	6836.9302	6785.9902	6724.9399	6886.8901	0
2001-11-13	6870.7002	6960.6699	6870.7002	6960.7700	0
2001-11-14	7012.6899	7140.7100	7012.6899	7202.1001	0
2001-11-15	7208.5400	7181.8101	7147.6602	7293.2300	0
2001-11-16	7202.1899	7134.7900	7100.0601	7229.3398	0
2001-11-19	7206.0601	7124.0801	7106.0000	7209.7500	0
2001-11-20	7103.1099	7137.5098	7061.0400	7137.5098	0
2001-11-21	7070.5801	7164.2402	7063.9800	7173.5601	0
2001-11-22	7164.8799	7140.2202	7124.5400	7198.9102	0
2001-11-23	7142.8599	7226.2798	7116.8701	7235.8901	0
2001-11-26	7273.2500	7357.6099	7267.9702	7363.0498	0
2001-11-27	7340.8101	7237.9600	7227.5601	7369.0498	0
2001-11-28	7224.0898	7218.5000	7185.3398	7262.1602	0
2001-11-29	7197.3101	7211.3901	7130.0298	7218.1499	0
2001-11-30	7208.9399	7125.2002	7125.2002	7245.1201	0
2001-12-03	7116.5200	7133.1001	7103.1299	7177.5498	0
2001-12-04	7162.6201	7118.0601	7098.0601	7179.6602	0
2001-12-05	7183.8701	7250.5298	7111.6899	7250.5298	0
2001-12-06	7293.2700	7212.1099	7202.6499	7296.1001	0
2001-12-07	7196.8301	7312.8398	7162.0000	7312.8398	0
2001-12-10	7267.8398	7281.2798	7257.3999	7320.6802	0
2001-12-11	7252.0298	7223.1499	7181.1899	7260.6099	0
2001-12-12	7227.1099	7208.9600	7195.0498	7261.3799	0
2001-12-13	7191.0400	7164.9600	7127.8799	7215.1401	0
2001-12-14	7131.7300	7192.9199	7111.7300	7192.9199	0
2001-12-17	7184.6001	7192.4800	7173.0400	7238.7798	0
2001-12-18	7196.6099	7212.5898	7146.5801	7220.6699	0
2001-12-19	7217.0400	7217.8301	7127.9399	7232.0498	0
2001-12-20	7208.9800	7204.7900	7195.2202	7261.9600	0
2001-12-21	7168.3398	7164.1602	7151.5000	7203.5698	0
2001-12-27	7189.1699	7139.2998	7139.2998	7205.9502	0
2001-12-28	7162.2100	7131.1299	7080.7202	7162.2100	0
2002-01-02	7154.7900	7123.3301	7109.7700	7186.8101	0
2002-01-03	7132.2998	7168.0298	7052.9702	7177.0801	0
2002-01-04	7205.7300	7338.3901	7205.7300	7379.3101	0
2002-01-07	7335.8501	7336.1099	7320.4102	7369.8198	0
2002-01-08	7307.3799	7325.6602	7286.4600	7337.8101	0
2002-01-09	7318.9600	7412.8398	7279.3198	7431.1299	0
2002-01-10	7376.2998	7574.9102	7374.4502	7574.9102	0
2002-01-11	7607.3999	7772.1001	7606.7300	7780.9902	0
2002-01-14	7702.6099	7590.1499	7555.7500	7702.6099	0
2002-01-15	7563.6401	7635.3799	7555.6201	7668.4199	0
2002-01-16	7624.9702	7701.4302	7597.6201	7777.5400	0
2002-01-17	7715.3901	7823.9102	7715.3901	7834.8501	0
2002-01-18	7868.5601	7853.3901	7816.6602	7896.5298	0
2002-01-21	7757.8999	7907.0698	7756.2202	7933.2900	0
2002-01-22	7914.9399	7970.5200	7914.9399	8103.6201	0
2002-01-23	7959.5698	7985.1899	7920.9102	8034.5698	0
2002-01-24	7997.1802	8079.5898	7991.4199	8103.7998	0
2002-01-25	8078.2998	8096.8799	8044.9102	8104.3398	0
2002-01-28	8107.4199	7947.0298	7926.8999	8141.0298	0
2002-01-29	7935.5498	7906.1802	7880.5698	7953.9800	0
2002-01-30	7824.2402	7884.6602	7791.6602	7898.6401	0
2002-01-31	7918.9302	8108.2202	7911.6499	8161.5801	0
2002-02-01	8120.7798	8131.5200	8057.3501	8143.1299	0
2002-02-04	8141.6201	8025.0400	7996.1201	8162.5298	0
2002-02-05	7925.3799	7817.7798	7798.2700	7925.3799	0
2002-02-06	7819.9302	7769.4800	7701.2500	7852.1099	0
2002-02-07	7709.7998	7754.3799	7656.3101	7794.9600	0
2002-02-08	7732.5200	7699.5801	7698.7900	7798.0601	0
2002-02-11	7780.4502	7781.2402	7705.5898	7808.4702	0
2002-02-12	7847.7300	7807.1099	7800.5898	7865.8398	0
2002-02-13	7807.2998	7878.4502	7775.2500	7880.4702	0
2002-02-14	7931.9102	8038.6099	7931.9102	8122.3198	0
2002-02-15	8027.3398	8025.1201	7987.3301	8058.9399	0
2002-02-18	7981.3901	7958.0200	7932.3101	7990.8599	0
2002-02-19	7923.2598	7902.8599	7845.3701	7943.7402	0
2002-02-20	7883.6499	7940.3701	7881.6299	7980.1699	0
2002-02-21	8007.1201	7922.4399	7915.9399	8034.1001	0
2002-02-22	7911.5098	7849.4902	7841.3301	7966.7402	0
2002-02-25	7864.6699	7920.6299	7837.8501	7928.1802	0
2002-02-26	7946.5200	7995.3198	7946.5200	8034.7402	0
2002-02-27	8006.7300	7947.4399	7934.5498	8034.7002	0
2002-02-28	7924.1001	7941.5801	7762.3599	7944.2798	0
2002-03-01	7868.8701	7940.5098	7835.3398	7963.0298	0
2002-03-04	8049.4600	8024.8701	7988.9600	8067.6401	0
2002-03-05	8038.2300	8188.9399	8012.3599	8188.9399	0
2002-03-06	8128.5400	8277.6699	8113.4600	8296.4902	0
2002-03-07	8346.7500	8397.2998	8308.1201	8448.4600	0
2002-03-08	8371.2998	8390.5801	8320.3301	8403.2598	0
2002-03-11	8339.0703	8188.4502	8173.2002	8343.9502	0
2002-03-12	8147.5801	8113.4902	8088.5898	8147.5801	0
2002-03-13	8113.2202	8065.5298	8055.1401	8154.0200	0
2002-03-14	8076.3301	7995.3101	7935.8301	8091.8701	0
2002-03-18	8011.0200	7887.4502	7859.4502	8023.4302	0
2002-03-19	7876.7900	7821.3701	7775.1802	7899.4902	0
2002-03-20	7744.7500	7858.2998	7742.8701	7869.9502	0
2002-03-21	7851.8101	7930.0498	7843.2300	7975.1802	0
2002-03-22	7977.6001	8170.7700	7963.5298	8170.7700	0
2002-03-25	8129.8599	8158.5698	8118.5498	8224.5400	0
2002-03-26	8111.4600	8162.1001	8066.3101	8162.1001	0
2002-03-27	8133.7002	8082.7100	8059.6499	8151.8101	0
2002-03-28	8074.1001	8081.3301	8011.0000	8110.9902	0
2002-03-29	8073.9102	8112.6899	8061.0200	8112.6899	0
2002-04-02	8064.6099	8040.3799	7999.7002	8111.2998	0
2002-04-03	8023.4399	8140.6099	8001.1899	8140.6602	0
2002-04-04	8129.7300	8198.8896	8116.7100	8199.6602	0
2002-04-05	8209.0898	8259.3398	8209.0898	8302.8301	0
2002-04-08	8618.7305	8520.9297	8508.3496	8686.9902	0
2002-04-09	8573.6699	8504.0098	8459.8398	8718.0098	0
2002-04-10	8448.7100	8635.5703	8398.8203	8653.4297	0
2002-04-11	8637.4502	8850.6504	8608.0801	8874.4199	0
2002-04-12	8813.6797	8714.5898	8700.4697	8877.1299	0
2002-04-15	8711.4297	8577.2695	8575.6602	8745.7500	0
2002-04-16	8624.5400	8651.4004	8611.4102	8690.6699	0
2002-04-17	8718.4102	8759.9199	8666.4004	8764.7598	0
2002-04-18	8769.1104	8729.5898	8712.2598	8797.2998	0
2002-04-19	8714.0000	8861.6904	8696.4902	8863.9004	0
2002-04-22	8914.6396	8743.4004	8739.5801	8917.2100	0
2002-04-23	8747.6104	8679.2598	8659.3496	8763.0098	0
2002-04-24	8653.5703	8575.4004	8551.5195	8653.5703	0
2002-04-25	8598.6201	8667.6602	8494.3096	8667.6602	0
2002-04-26	8666.7305	8702.1396	8597.0303	8728.1602	0
2002-04-29	8643.5303	8670.6797	8596.4297	8683.6904	0
2002-04-30	8646.3398	8673.5596	8624.0000	8712.4297	0
2002-05-02	8695.0801	8681.2305	8644.2100	8715.5195	0
2002-05-03	8667.5703	8801.0000	8634.8799	8821.3604	0
2002-05-06	8813.7695	8927.1504	8805.9805	8965.3398	0
2002-05-07	8871.0898	8844.0703	8834.4697	9019.4297	0
2002-05-08	8925.6396	8948.8701	8858.5195	8960.1104	0
2002-05-09	9011.9297	8885.3496	8853.8203	9011.9297	0
2002-05-10	8855.2197	8840.0596	8790.2402	8866.0098	0
2002-05-13	8872.3496	8805.9297	8770.3604	8877.8398	0
2002-05-14	8819.0498	8820.0996	8750.9600	8859.9805	0
2002-05-15	8811.4004	8741.9502	8668.6797	8815.8701	0
2002-05-16	8731.8604	8670.1504	8628.4297	8731.8604	0
2002-05-17	8734.7402	8632.9297	8614.6299	8750.3301	0
2002-05-21	8589.1904	8476.5303	8409.7803	8589.1904	0
2002-05-22	8416.5195	8323.8896	8301.9697	8426.7002	0
2002-05-23	8318.5801	8404.1797	8288.2002	8457.4004	0
2002-05-24	8443.5996	8397.4404	8373.5000	8490.2305	0
2002-05-27	8406.6602	8396.1504	8377.9102	8435.6504	0
2002-05-28	8419.7803	8279.2598	8248.3096	8467.9102	0
2002-05-29	8238.1602	8179.7700	8139.5098	8263.2402	0
2002-05-30	8162.5200	8208.9004	8086.9600	8209.1201	0
2002-05-31	8197.3096	8115.2100	8103.9902	8241.1602	0
2002-06-03	8114.7900	8191.3398	8100.1499	8246.9600	0
2002-06-04	8133.8301	8104.4199	8065.3398	8153.7100	0
2002-06-05	8097.0000	8143.8301	8083.9902	8159.1499	0
2002-06-06	8164.7402	8078.0098	8028.0498	8177.7900	0
2002-06-07	7955.3501	7977.8999	7912.3198	8014.1001	0
2002-06-10	8009.6299	7990.0601	7966.8799	8038.5801	0
2002-06-11	7977.0698	8015.6602	7923.6699	8031.8999	0
2002-06-12	7959.4600	7982.3501	7937.0400	8005.9600	0
2002-06-13	8026.1201	8038.2202	8017.8901	8130.5098	0
2002-06-14	8007.1802	7913.7700	7865.3901	8022.0601	0
2002-06-17	7960.5200	7940.2202	7912.7700	7963.5400	0
2002-06-18	7971.2900	7920.5801	7903.1899	7974.8198	0
2002-06-19	7815.0898	7749.1299	7702.1201	7850.5298	0
2002-06-20	7746.6401	7549.5698	7542.2900	7754.0898	0
2002-06-21	7480.4199	7598.2300	7420.1299	7618.0498	0
2002-06-24	7650.4399	7534.4199	7441.0298	7650.4399	0
2002-06-25	7579.6602	7555.5400	7524.3799	7644.1099	0
2002-06-26	7268.5698	7241.5298	7205.8501	7354.2598	0
2002-06-27	7347.5000	7362.0200	7282.1299	7442.7598	0
2002-06-28	7406.3799	7252.6401	7229.5801	7435.3599	0
2002-07-01	7289.2002	7517.2202	7260.2402	7586.7402	0
2002-07-02	7452.4399	7340.2998	7312.1099	7487.1602	0
2002-07-03	7357.2998	7452.8701	7265.4399	7472.9502	0
2002-07-04	7517.0200	7585.9102	7511.8901	7623.2998	0
2002-07-05	7666.4902	7745.5098	7663.5498	7819.7900	0
2002-07-08	7708.9199	7600.3799	7587.8799	7739.6299	0
2002-07-09	7608.3999	7532.8398	7527.3101	7657.3901	0
2002-07-10	7519.8999	7588.3999	7479.1099	7622.6802	0
2002-07-11	7485.0698	7408.2900	7386.7100	7545.9800	0
2002-07-12	7497.1299	7422.8901	7422.8901	7541.2700	0
2002-07-15	7451.4399	7365.3398	7351.3501	7451.4399	0
2002-07-16	7403.6802	7331.6899	7253.4399	7437.0801	0
2002-07-17	7382.4302	7459.1899	7268.1802	7513.6201	0
2002-07-18	7523.5200	7369.8901	7348.2598	7527.4702	0
2002-07-19	7247.5400	7380.4902	7243.6299	7382.4600	0
2002-07-22	7259.0801	7115.4199	7097.4399	7296.2202	0
2002-07-23	7199.1099	7043.2300	6997.1802	7253.8901	0
